URL,Price,Rooms,Baths,Area,Lat,Lon,Floor,Finishing,Governate,Neighbourhood
https://aqarmap.com.eg/ar/listing/6339241-for-sale-red-sea-hurghada-resorts-mjwysh/,7468750,2,1,100,27.142257,33.810425,11,سوبر لوكس,البحر الأحمر,  منتجع مجاويش
https://aqarmap.com.eg/ar/listing/6222427-for-sale-cairo-new-heliopolis-compounds-talala-compound-madinet-masr/,3112000,1,1,36,30.140377,31.68457,0,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند طلالة 
https://aqarmap.com.eg/ar/listing/6164131-for-sale-cairo-mokattam-el-hadabah-el-wosta-compounds-next-point/,5500000,3,2,167,29.99776,31.316528,9,سوبر لوكس,القاهرة الكبرى,  نكست بوينت 
https://aqarmap.com.eg/ar/listing/6129444-for-sale-cairo-el-sheikh-zayed-city-compounds-via-compound-eagles/,6900000,3,2,148,30.073848,31.003418,4,نصف تشطيب,القاهرة الكبرى,  كمبوند فيا 
https://aqarmap.com.eg/ar/listing/6500825-for-sale-cairo-el-sheikh-zayed-city-compounds-dh-drys/,8000000,3,2,138,30.045321,30.975952,3,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند ذا أدريس 
https://aqarmap.com.eg/ar/listing/6095261-for-sale-cairo-new-cairo-compounds-el-patio-oro/,11000000,3,3,230,30.035811,31.585693,2,نصف تشطيب,القاهرة الكبرى,  كمبوند الباتيو أورو 
https://aqarmap.com.eg/ar/listing/6265359-for-sale-cairo-new-cairo-madinaty-first-zone-buildings-17th-st./,9600000,3,3,211,30.102366,31.635132,5,اكسترا سوبر لوكس,القاهرة الكبرى,  شارع 17
https://aqarmap.com.eg/ar/listing/6330910-for-sale-alexandria-smouha-Muruj/,7000000,3,2,140,31.208103,29.96521,13,سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6186291-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-ixora-compound-jora/,5459742,3,3,159,29.950175,31.052856,4,نصف تشطيب,القاهرة الكبرى,  كمبوند اكسورا 
https://aqarmap.com.eg/ar/listing/6114805-for-sale-cairo-new-cairo-madinaty-third-zone-buildings-talaat-moustafa-road/,9800000,3,1,211,30.092861,31.629639,1,لوكس,القاهرة الكبرى,  طريق طلعت مصطفي
https://aqarmap.com.eg/ar/listing/6086187-for-sale-cairo-new-cairo-el-lotus-lotus-north-lmntq-lthny-llwts-lshmly/,7800000,3,2,213,30.045321,31.519775,1,سوبر لوكس,القاهرة الكبرى,  المنطقة الثانية 
https://aqarmap.com.eg/ar/listing/6359892-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-z/,7700000,3,2,200,30.035811,31.431885,1,سوبر لوكس,القاهرة الكبرى,  جنوب الاكاديميه (ز)
https://aqarmap.com.eg/ar/listing/6338646-for-sale-red-sea-hurghada-resorts-mjwysh/,5200000,1,1,64,27.142257,33.810425,2,سوبر لوكس,البحر الأحمر,  منتجع مجاويش
https://aqarmap.com.eg/ar/listing/6476274-for-sale-cairo-el-sheikh-zayed-city-compounds-via-compound-eagles/,6900000,3,2,148,30.06434,31.003418,2,نصف تشطيب,القاهرة الكبرى,  كمبوند فيا 
https://aqarmap.com.eg/ar/listing/6462134-for-sale-cairo-new-cairo-compounds-mountain-view-hyde-park/,15000000,3,4,287,29.988245,31.547241,0,نصف تشطيب,القاهرة الكبرى,  كمبوند ماونتن فيو هايد بارك
https://aqarmap.com.eg/ar/listing/6259506-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-z/,8500000,3,3,220,30.035811,31.431885,1,نصف تشطيب,القاهرة الكبرى,  جنوب الاكاديميه (ز)
https://aqarmap.com.eg/ar/listing/6526493-for-sale-red-sea-el-ahyaa/,1598000,1,1,47,27.249746,33.826904,2,سوبر لوكس,البحر الأحمر,  الاحياء
https://aqarmap.com.eg/ar/listing/6374993-for-sale-red-sea-hurghada-resorts-lavanda-beach-resort-alarabia/,4360000,2,1,80,27.318094,33.711548,1,سوبر لوكس,البحر الأحمر,  منتجع لافاندا بيتش 
https://aqarmap.com.eg/ar/listing/6095801-for-sale-red-sea-hurghada-city/,3347500,1,1,65,27.23021,33.832397,1,سوبر لوكس,البحر الأحمر,  مدينة الغردقه
https://aqarmap.com.eg/ar/listing/6432519-for-sale-cairo-el-sheikh-zayed-city-compounds-zayed-dunes/,9500000,3,3,188,30.045321,30.981445,1,لوكس,القاهرة الكبرى,  كمبوند زايد ديونز 
https://aqarmap.com.eg/ar/listing/6499463-for-sale-cairo-nasr-city-6th-zone-moez-el-dawla-st/,9500000,3,3,250,30.06434,31.343994,3,اكسترا سوبر لوكس,القاهرة الكبرى,  شارع معز الدولة
https://aqarmap.com.eg/ar/listing/6345442-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,7550400,2,1,88,27.112923,33.815918,2,سوبر لوكس,البحر الأحمر,  منتجع وان سيفن 
https://aqarmap.com.eg/ar/listing/6190791-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,11837800,4,4,220,29.988245,31.376953,4,نصف تشطيب,القاهرة الكبرى,  ستون ريزيدنس 
https://aqarmap.com.eg/ar/listing/6459963-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,8900000,2,1,125,30.102366,31.695557,4,نصف تشطيب,القاهرة الكبرى,  ايلان 
https://aqarmap.com.eg/ar/listing/6254152-for-sale-alexandria-smouha-Muruj/,9680000,3,3,176,31.208103,29.96521,13,اكسترا سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6165960-for-sale-cairo-el-sheikh-zayed-city-compounds-calm-residence-dcm/,5005000,1,1,91,30.045321,31.014404,0,نصف تشطيب,القاهرة الكبرى,  كالم ريزيدنس 
https://aqarmap.com.eg/ar/listing/6209113-for-sale-cairo-new-cairo-compounds-district-5-club-residence-apartments-district-5/,18773000,2,2,124,29.959694,31.448364,1,نصف تشطيب,القاهرة الكبرى,  كلوب ريزيدنس 
https://aqarmap.com.eg/ar/listing/6433038-for-sale-cairo-new-administrative-capital-r5-garden-city-compound-city-edge/,3000000,1,1,89,30.007274,31.640625,2,اكسترا سوبر لوكس,القاهرة الكبرى,  جاردن سيتي 
https://aqarmap.com.eg/ar/listing/6234763-for-sale-cairo-new-cairo-madinaty-fourteenth-zone-buildings-fourteenth-zone-buildings/,16598000,4,3,200,30.092861,31.673584,3,سوبر لوكس,القاهرة الكبرى,  منطقة العمارات 14
https://aqarmap.com.eg/ar/listing/6470462-for-sale-cairo-new-cairo-madinaty-sixth-zone-buildings-ragab-sons/,4800000,2,1,80,30.083355,31.640625,1,اكسترا سوبر لوكس,القاهرة الكبرى,  أولاد رجب
https://aqarmap.com.eg/ar/listing/6139156-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-brj-dh-jyt/,11000000,2,2,100,30.878655,28.910522,18,سوبر لوكس,الساحل الشمالي,  أبراج ذا جيت 
https://aqarmap.com.eg/ar/listing/6157625-for-sale-red-sea-hurghada-resorts-mntj-mjr-brym-llttwyr/,4338400,1,1,68,27.249746,33.826904,3,سوبر لوكس,البحر الأحمر,  منتجع ماجرا 
https://aqarmap.com.eg/ar/listing/6152430-for-sale-cairo-new-cairo-compounds-city-gate-sapphire-city-gate/,17978000,3,3,200,30.026299,31.563721,0,نصف تشطيب,القاهرة الكبرى,  سابير 
https://aqarmap.com.eg/ar/listing/6249247-for-sale-alexandria-smouha-Muruj/,9680000,3,3,176,31.208103,29.96521,13,اكسترا سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6106852-for-sale-red-sea-hurghada-resorts-scandic-resort-eitc/,7471558,2,1,111,27.2009,33.837891,3,سوبر لوكس,البحر الأحمر,  منتجع سكانديك 
https://aqarmap.com.eg/ar/listing/6082918-for-sale-alexandria-smouha-Muruj/,9405000,3,3,171,31.208103,29.96521,2,سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6346731-for-sale-red-sea-hy-lkwthr/,5915000,3,1,116,27.23021,33.832397,3,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6080366-for-sale-alexandria-smouha-Muruj/,9405000,3,3,171,31.208103,29.96521,2,سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6294842-for-sale-red-sea-hy-lkwthr/,2550000,1,1,52,27.23021,33.832397,3,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6237982-for-sale-alexandria-smouha-Muruj/,7000000,3,2,140,31.208103,29.96521,13,سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6108000-for-sale-cairo-new-cairo-madinaty-eleventh-zone-buildings-group-112/,6500000,3,2,135,30.083355,31.646118,2,لوكس,القاهرة الكبرى,  مجموعة 112
https://aqarmap.com.eg/ar/listing/6459636-for-sale-red-sea-kwrnysh-lgrdq/,3100000,1,1,62,27.2009,33.837891,1,سوبر لوكس,البحر الأحمر,  كورنيش الغردقة
https://aqarmap.com.eg/ar/listing/5277438-for-sale-cairo-new-cairo-compounds-mwrd-fq-llttwyr/,11850000,3,2,221,29.969212,31.530762,5,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند امورادا 
https://aqarmap.com.eg/ar/listing/6166080-for-sale-cairo-new-cairo-compounds-palm-east-compound-tg/,11137500,3,3,110,30.016787,31.47583,2,سوبر لوكس,القاهرة الكبرى,  كمبوند بالم ايست 
https://aqarmap.com.eg/ar/listing/6107184-for-sale-cairo-el-sheikh-zayed-city-compounds-rytzy-blz-mwl-tybh-llstthmr-l-qry/,3060000,1,1,35,30.035811,30.986938,2,اكسترا سوبر لوكس,القاهرة الكبرى,  ريتزي مول 
https://aqarmap.com.eg/ar/listing/6086446-for-sale-cairo-heliopolis-compounds-isola-sheraton-el-masria-group/,9400000,3,3,150,30.083355,31.37146,3,نصف تشطيب,القاهرة الكبرى,  كمبوند ايزولا شيراتون 
https://aqarmap.com.eg/ar/listing/6165281-for-sale-cairo-new-cairo-el-lotus-lotus-north-lmntq-lwl-llwts-lshmly/,4750000,3,2,150,30.035811,31.519775,0,اكسترا سوبر لوكس,القاهرة الكبرى,  المنطقة الأولى 
https://aqarmap.com.eg/ar/listing/6510592-for-sale-cairo-el-sheikh-zayed-city-compounds-the-harv-compound-dal/,8500000,2,2,124,30.045321,31.019897,1,بدون تشطيب,القاهرة الكبرى,  كمبوند ذا هارف 
https://aqarmap.com.eg/ar/listing/6235163-for-sale-cairo-dokki-el-batal-ahmed-abd-el-aziz/,13500000,3,3,270,30.054831,31.201172,3,نصف تشطيب,القاهرة الكبرى,  شارع البطل أحمد عبد العزيز
https://aqarmap.com.eg/ar/listing/6289037-for-sale-cairo-new-cairo-madinaty-twelfth-zone-buildings-madinaty-b-12/,5348000,2,1,85,30.083355,31.668091,1,سوبر لوكس,القاهرة الكبرى,  مدينتي 
https://aqarmap.com.eg/ar/listing/6087534-for-sale-cairo-new-cairo-madinaty/,4650000,2,1,107,30.11187,31.624146,1,سوبر لوكس,القاهرة الكبرى,  مدينتي
https://aqarmap.com.eg/ar/listing/6089755-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-marina-eight-m8-sed/,5800000,1,1,103,30.831498,29.003906,2,نصف تشطيب,الساحل الشمالي,  منتجع مارينا 8 
https://aqarmap.com.eg/ar/listing/6093197-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-vida-residence-kayan/,2730000,2,1,105,29.921613,31.036377,2,نصف تشطيب,القاهرة الكبرى,  فيدا ريزيدنس 
https://aqarmap.com.eg/ar/listing/6215642-for-sale-cairo-6th-of-october-compounds-dyr-2/,7539917,3,3,146,29.988245,30.915527,2,بدون تشطيب,القاهرة الكبرى,  كمبوند ديار 2 
https://aqarmap.com.eg/ar/listing/6383269-for-sale-cairo-new-cairo-lrhb-city-mtdd-lrhb-phase-9/,8500000,3,3,162,30.06434,31.503296,4,لوكس,القاهرة الكبرى,  المرحله التاسعه
https://aqarmap.com.eg/ar/listing/6356549-for-sale-cairo-new-cairo-compounds-tag-city-origami-gardens-taj-city-compound/,9130000,4,3,225,30.073848,31.398926,5,نصف تشطيب,القاهرة الكبرى,  أوريجامي جاردنز 
https://aqarmap.com.eg/ar/listing/6350862-for-sale-cairo-new-cairo-compounds-tag-city-taj-sultan/,7950000,3,3,169,30.06434,31.398926,2,بدون تشطيب,القاهرة الكبرى,  تاج سلطان 
https://aqarmap.com.eg/ar/listing/6280254-for-sale-cairo-dokki-shr-bbl/,9000000,3,3,225,30.045321,31.201172,2,بدون تشطيب,القاهرة الكبرى,  شارع بابل
https://aqarmap.com.eg/ar/listing/6458289-for-sale-alexandria-smouha-Muruj/,6500000,3,1,168,31.208103,29.96521,13,اكسترا سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6515581-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,4700000,3,3,181,29.921613,31.069336,3,بدون تشطيب,القاهرة الكبرى,  كمبوند ادريس هوم 
https://aqarmap.com.eg/ar/listing/5339151-for-sale-cairo-new-cairo-compounds-mountain-view-hyde-park/,9250000,2,2,166,29.988245,31.547241,3,نصف تشطيب,القاهرة الكبرى,  كمبوند ماونتن فيو هايد بارك
https://aqarmap.com.eg/ar/listing/6335407-for-sale-red-sea-el-ahyaa/,9598333,1,1,71,27.249746,33.826904,0,سوبر لوكس,البحر الأحمر,  الاحياء
https://aqarmap.com.eg/ar/listing/6183493-for-sale-north-coast-resorts-marina/,17000000,3,2,145,30.822064,29.031372,0,اكسترا سوبر لوكس,الساحل الشمالي,  منتجع مارينا
https://aqarmap.com.eg/ar/listing/6479804-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,4700000,2,2,131,30.073848,31.640625,5,بدون تشطيب,القاهرة الكبرى,  كمبوند بلوم فيلدز 
https://aqarmap.com.eg/ar/listing/6332161-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,12239000,3,2,160,30.083355,31.569214,3,نصف تشطيب,القاهرة الكبرى,  كلوب بارك 
https://aqarmap.com.eg/ar/listing/6306099-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,6211200,2,2,128,30.06434,31.008911,2,نصف تشطيب,القاهرة الكبرى,  الثورة الخضراء
https://aqarmap.com.eg/ar/listing/6506251-for-sale-cairo-el-sheikh-zayed-city-compounds-the-harv-compound-dal/,8679644,2,2,130,30.045321,31.019897,0,نصف تشطيب,القاهرة الكبرى,  كمبوند ذا هارف 
https://aqarmap.com.eg/ar/listing/6206219-for-sale-cairo-el-sheikh-zayed-city-compounds-casa/,17000000,3,3,234,30.073848,30.953979,1,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند كازا 
https://aqarmap.com.eg/ar/listing/6089047-for-sale-cairo-el-sheikh-zayed-city-compounds/,4700000,1,1,80,30.045321,30.970459,1,سوبر لوكس,القاهرة الكبرى,  كمبوند بالشيخ زايد
https://aqarmap.com.eg/ar/listing/6213156-for-sale-cairo-new-cairo-compounds-the-mornings-compound-al-ahly-sabbour/,10171000,2,2,110,30.054831,31.442871,2,بدون تشطيب,القاهرة الكبرى,  كمبوند ذا مورنينجز 
https://aqarmap.com.eg/ar/listing/6313318-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-ixora-compound-jora/,5693443,3,3,161,29.950175,31.052856,1,نصف تشطيب,القاهرة الكبرى,  كمبوند اكسورا 
https://aqarmap.com.eg/ar/listing/6266531-for-sale-cairo-new-cairo-compounds-tag-city-origami-gardens-taj-city-compound/,18650000,5,4,225,30.073848,31.398926,5,بدون تشطيب,القاهرة الكبرى,  أوريجامي جاردنز 
https://aqarmap.com.eg/ar/listing/6080665-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,4565000,2,1,110,27.220441,33.832397,2,سوبر لوكس,البحر الأحمر,  منتجع ايكونك 
https://aqarmap.com.eg/ar/listing/6353394-for-sale-red-sea-hy-lkwthr/,3225000,1,1,62,27.23021,33.832397,2,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6379724-for-sale-red-sea-el-hadba-sheraton-st/,2597000,1,1,56,27.220441,33.832397,1,سوبر لوكس,البحر الأحمر,  شارع الشيراتون
https://aqarmap.com.eg/ar/listing/6422510-for-sale-red-sea-hy-lkwthr/,2985150,1,1,48,27.23021,33.832397,4,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6433884-for-sale-red-sea-hy-lkwthr/,4745000,2,1,93,27.23021,33.832397,4,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6332275-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-green-square/,3500000,2,2,135,30.054831,31.629639,3,نصف تشطيب,القاهرة الكبرى,  كمبوند جرين سكوير 
https://aqarmap.com.eg/ar/listing/6154283-for-sale-red-sea-hurghada-resorts-mjwysh/,5190900,1,1,66,27.142257,33.810425,2,سوبر لوكس,البحر الأحمر,  منتجع مجاويش
https://aqarmap.com.eg/ar/listing/6500978-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-shjr-ryzydns-y-jy-y-llttwyr/,4500000,2,2,145,29.959694,31.05835,2,اكسترا سوبر لوكس,القاهرة الكبرى,  اشجار ريزيدنس 
https://aqarmap.com.eg/ar/listing/6179810-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-river-residence-west-way/,3500000,3,2,138,29.931135,31.036377,1,نصف تشطيب,القاهرة الكبرى,  ريفر ريزيدنس 
https://aqarmap.com.eg/ar/listing/6259361-for-sale-alexandria-smouha-Muruj/,7000000,3,2,140,31.208103,29.96521,13,سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6248524-for-sale-cairo-new-cairo-lrhb-city-phase-7/,8800000,3,3,182,30.073848,31.503296,2,نصف تشطيب,القاهرة الكبرى,  المرحلة السابعة
https://aqarmap.com.eg/ar/listing/6215997-for-sale-cairo-new-administrative-capital-r7-the-city-compound-master-group/,3950000,2,1,115,29.959694,31.706543,3,نصف تشطيب,القاهرة الكبرى,  كمبوند ذا سيتي 
https://aqarmap.com.eg/ar/listing/6375116-for-sale-cairo-new-cairo-el-banafsg-el-banafsag-omarat-al-gabri-st/,10800000,4,2,255,30.035811,31.459351,2,سوبر لوكس,القاهرة الكبرى,  شارع الجابري
https://aqarmap.com.eg/ar/listing/6271828-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-mar-ville-compound-almarasem/,10755000,2,2,144,30.11187,30.860596,2,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند مارفيل 
https://aqarmap.com.eg/ar/listing/6231405-for-sale-cairo-dokki-manteqt-nadi-el-syd/,9400000,3,3,235,30.054831,31.190186,3,نصف تشطيب,القاهرة الكبرى,  منطقة نادي الصيد
https://aqarmap.com.eg/ar/listing/6231946-for-sale-cairo-heliopolis-compounds-stoda-residence-il-cazar/,10345000,2,2,138,30.092861,31.376953,2,اكسترا سوبر لوكس,القاهرة الكبرى,  ستودا ريزيدنس 
https://aqarmap.com.eg/ar/listing/6491351-for-sale-cairo-el-sheikh-zayed-city-el-hay-el-thany-ashaer/,4750000,3,2,130,30.045321,30.975952,2,اكسترا سوبر لوكس,القاهرة الكبرى,  الحي الثاني عشر
https://aqarmap.com.eg/ar/listing/6472773-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,8500000,4,4,250,30.073848,31.640625,2,نصف تشطيب,القاهرة الكبرى,  كمبوند بلوم فيلدز 
https://aqarmap.com.eg/ar/listing/6083003-for-sale-red-sea-el-hadba-sheraton-st/,5688000,3,1,144,27.220441,33.832397,3,سوبر لوكس,البحر الأحمر,  شارع الشيراتون
https://aqarmap.com.eg/ar/listing/6397423-for-sale-cairo-el-shorouk-compounds-palm-island-compound-tg/,6740000,4,4,202,30.121373,31.651611,0,نصف تشطيب,القاهرة الكبرى,  كمبوند بالم ايلاند 
https://aqarmap.com.eg/ar/listing/6271960-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-mar-ville-compound-almarasem/,17710000,3,3,187,30.11187,30.860596,1,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند مارفيل 
https://aqarmap.com.eg/ar/listing/6363686-for-sale-cairo-new-cairo-compounds-sarai-esse-residence-sarai/,5600000,3,3,164,30.102366,31.695557,3,لوكس,القاهرة الكبرى,  ايس ريزيدنس 
https://aqarmap.com.eg/ar/listing/6282984-for-sale-red-sea-sahl-hasheesh-sahl-hasheesh-resorts-veranda/,10983758,2,1,125,27.044449,33.87085,1,سوبر لوكس,البحر الأحمر,  منتجع فيراندا 
https://aqarmap.com.eg/ar/listing/6092443-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,4840000,1,1,80,30.102366,31.695557,4,نصف تشطيب,القاهرة الكبرى,  ايلان 
https://aqarmap.com.eg/ar/listing/6350656-for-sale-red-sea-hy-lkwthr/,3275000,1,1,63,27.23021,33.832397,3,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6374038-for-sale-red-sea-hurghada-resorts/,2836500,2,1,93,27.2009,33.837891,2,سوبر لوكس,البحر الأحمر,  منتجعات الغردقة
https://aqarmap.com.eg/ar/listing/6180410-for-sale-cairo-el-sheikh-zayed-city-compounds-etapa/,16000000,3,3,230,30.073848,30.970459,0,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند إتابا 
https://aqarmap.com.eg/ar/listing/6509322-for-sale-cairo-new-cairo-compounds-el-ashrafia/,10370000,4,3,305,30.045321,31.47583,4,نصف تشطيب,القاهرة الكبرى,  كمبوند الاشرفية 
https://aqarmap.com.eg/ar/listing/6186698-for-sale-cairo-new-cairo-compounds-sarai/,7430000,4,4,220,30.11187,31.695557,4,نصف تشطيب,القاهرة الكبرى,  كمبوند سراي 
https://aqarmap.com.eg/ar/listing/6179482-for-sale-cairo-new-cairo-compounds-kmbwnd-kryk-twn-il-cazar/,10500000,3,3,140,30.092861,31.503296,6,بدون تشطيب,القاهرة الكبرى,  كمبوند كريك تاون 
https://aqarmap.com.eg/ar/listing/6178344-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,7600000,3,2,125,30.083355,31.569214,0,اكسترا سوبر لوكس,القاهرة الكبرى,  كلوب بارك 
https://aqarmap.com.eg/ar/listing/6123998-for-sale-cairo-el-sheikh-zayed-city-compounds-rewaya-compound-siac/,10650000,2,3,122,30.073848,30.981445,1,لوكس,القاهرة الكبرى,  كمبوند رواية 
https://aqarmap.com.eg/ar/listing/6385257-for-sale-cairo-nasr-city-6th-zone-fareek-awal-ali-amer-st/,8500000,4,2,300,30.06434,31.338501,11,سوبر لوكس,القاهرة الكبرى,  شارع فريق أول علي عامر
https://aqarmap.com.eg/ar/listing/6356688-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-lavenir/,4200000,3,3,160,30.06434,31.618652,5,نصف تشطيب,القاهرة الكبرى,  كمبوند لافينير 
https://aqarmap.com.eg/ar/listing/6260319-for-sale-cairo-new-cairo-compounds-the-address-east/,5400000,2,2,120,30.073848,31.563721,2,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند ذا ادرس ايست 
https://aqarmap.com.eg/ar/listing/6385129-for-sale-cairo-el-sheikh-zayed-city-compounds-rewaya-compound-siac/,12840000,3,2,160,30.073848,30.981445,2,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند رواية 
https://aqarmap.com.eg/ar/listing/6446066-for-sale-red-sea-kwrnysh-lgrdq/,3100000,1,1,62,27.2009,33.837891,1,سوبر لوكس,البحر الأحمر,  كورنيش الغردقة
https://aqarmap.com.eg/ar/listing/6238137-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-beta-greens/,9550000,2,2,127,30.06434,31.651611,3,اكسترا سوبر لوكس,القاهرة الكبرى,  كمبوند بيتا جرينز 
https://aqarmap.com.eg/ar/listing/6130748-for-sale-red-sea-hurghada-resorts-lavanda-beach-resort-alarabia/,3370000,1,1,63,27.249746,33.826904,2,سوبر لوكس,البحر الأحمر,  منتجع لافاندا بيتش 
https://aqarmap.com.eg/ar/listing/6328869-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,5190900,1,1,66,27.112923,33.815918,2,سوبر لوكس,البحر الأحمر,  منتجع وان سيفن 
https://aqarmap.com.eg/ar/listing/6158067-for-sale-red-sea-hurghada-resorts-mjwysh/,5348200,1,1,68,27.142257,33.810425,2,سوبر لوكس,البحر الأحمر,  منتجع مجاويش
https://aqarmap.com.eg/ar/listing/6092861-for-sale-red-sea-hy-lkwthr/,2537000,1,1,43,27.23021,33.832397,4,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6123704-for-sale-red-sea-mntq-lntr/,2100000,1,1,50,27.23021,33.832397,2,سوبر لوكس,البحر الأحمر,  منطقة الأنتر
https://aqarmap.com.eg/ar/listing/6222425-for-sale-red-sea-hy-lkwthr/,2550000,1,1,52,27.23021,33.832397,1,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6425499-for-sale-red-sea-hy-lkwthr/,3591000,1,1,63,27.23021,33.832397,1,سوبر لوكس,البحر الأحمر,  حي الكوثر
https://aqarmap.com.eg/ar/listing/6203679-for-sale-cairo-al-oubour-compounds-serenity-residence-memaar-alashraaf/,4858560,2,2,147,30.225848,31.470337,2,نصف تشطيب,القاهرة الكبرى,   سيرينتى ريزيدنس 
https://aqarmap.com.eg/ar/listing/6075455-for-sale-cairo-el-sheikh-zayed-city-compounds-elysium-compound-line-developments/,7948000,3,3,149,30.073848,30.9375,0,نصف تشطيب,القاهرة الكبرى,  كمبوند اليسيوم 
https://aqarmap.com.eg/ar/listing/6230840-for-sale-cairo-new-cairo-compounds-kmbwnd-dh-brwks-bry-llttwyr-l-qry/,4860000,3,3,156,29.988245,31.365967,2,نصف تشطيب,القاهرة الكبرى,  كمبوند ذا بروكس 
https://aqarmap.com.eg/ar/listing/6304481-for-sale-north-coast-new-alamein-lhy-lltyny-lshrk-ls-wdy-lmsry-llt-myr/,5200000,5,4,223,30.859795,28.899536,2,اكسترا سوبر لوكس,الساحل الشمالي,  الحي اللاتيني 
https://aqarmap.com.eg/ar/listing/6485958-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-lavenir/,3500000,2,2,130,30.06434,31.618652,3,نصف تشطيب,القاهرة الكبرى,  كمبوند لافينير 
https://aqarmap.com.eg/ar/listing/6277197-for-sale-cairo-new-administrative-capital-r8-mynwrk/,6400000,3,2,160,29.978728,31.783447,2,نصف تشطيب,القاهرة الكبرى,  كمبوند مينوركا 
https://aqarmap.com.eg/ar/listing/6458282-for-sale-alexandria-smouha-Muruj/,9128000,3,1,163,31.208103,29.96521,13,اكسترا سوبر لوكس,الاسكندرية,  مروج
https://aqarmap.com.eg/ar/listing/6429378-for-sale-cairo-new-administrative-capital-r5-garden-city-compound-city-edge/,3303000,1,2,94,30.007274,31.640625,4,اكسترا سوبر لوكس,القاهرة الكبرى,  جاردن سيتي 
https://aqarmap.com.eg/ar/listing/6480732-for-sale-cairo-el-sheikh-zayed-city-compounds-hadayek-el-mohandiseen/,4400000,2,1,90,30.035811,30.986938,3,سوبر لوكس,القاهرة الكبرى,  حدائق المهندسين
