URL,Price,Address,Rooms,Baths,Area,Lat,Lon,Floor,Finishing
https://aqarmap.com.eg/ar/listing/6086138-for-sale-red-sea-hy-lkwthr/,"3,295,110
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,71,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6231596-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-marina-eight-m8-sed/,"6,100,000
    جنيه",الساحل الشمالي  /  منتجع مارينا 8 - السعودية المصرية,1,1,103,30.829998,29.006406,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6277919-for-sale-cairo-6th-of-october-compounds-tala/,"6,500,000
    جنيه",كمبوند تاله - بنك التعمير والإسكان,4,3,171,29.986745,30.918027,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6056410-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,"6,746,000
    جنيه",القاهرة الكبرى  /  كمبوند بلوم فيلدز - تطوير مصر,2,2,120,30.072348,31.643125,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6066673-for-sale-cairo-new-administrative-capital-r7-oia/,"6,250,000
    جنيه",القاهرة الكبرى  /  كمبوند اويا - ايدج هولدينج,2,2,125,29.948675,31.70355,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6067147-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,"6,746,000
    جنيه",القاهرة الكبرى  /  كمبوند بلوم فيلدز - تطوير مصر,2,2,120,30.072348,31.643125,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6093370-for-sale-cairo-new-administrative-capital-r7-oia/,"13,424,200
    جنيه",كمبوند اويا - ايدج هولدينج,3,3,222,29.948675,31.70355,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6080608-for-sale-red-sea-hurghada-resorts/,"5,500,000
    جنيه",البحر الأحمر  /  لونج بيتش ريزيدنس - ايه اي تي سي,3,2,131,27.22871,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6070442-for-sale-cairo-new-cairo-compounds-tag-city/,"9,866,589
    جنيه",القاهرة الكبرى  /  أوريجامي جاردنز - كمبوند تاج سيتي,2,2,129,30.072348,31.412412,6,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6080717-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,850,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,109,27.218941,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6091719-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,800,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,93,27.218941,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6091814-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,256,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,74,27.218941,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6091840-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,256,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,74,27.218941,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6088922-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,300,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,66,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6088557-for-sale-red-sea-hy-lkwthr/,"3,315,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,65,27.22871,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6089048-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,320,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,76,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6089055-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,567,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,82,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6093026-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,367,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,76,27.218941,33.834897,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6157656-for-sale-red-sea-hurghada-resorts-mjwysh/,"6,999,850
    جنيه",البحر الأحمر  /  منتجع مجاويش,2,1,89,27.140757,33.812925,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6106909-for-sale-cairo-el-sheikh-zayed-city-compounds-jirian-compound-mountain-view/,"18,000,000
    جنيه",القاهرة الكبرى  /  كمبوند جريان - ماونتن فيو,3,2,160,30.06284,30.967466,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6111042-for-sale-north-coast-resorts-cecilia-lagoons/,"10,000,000
    جنيه",الساحل الشمالي  /  منتجع سيسليا لاجونز - ابن سينا,3,3,100,31.244182,27.391416,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6194962-for-sale-cairo-new-heliopolis-compounds-talala-compound-madinet-masr/,"7,416,872
    جنيه",القاهرة الكبرى  /  كمبوند طلالة - مدينة مصر,2,2,100,30.138877,31.68707,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6206232-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-marina-eight-m8-sed/,"6,100,000
    جنيه",الساحل الشمالي  /  منتجع مارينا 8 - السعودية المصرية,1,2,121,30.829998,29.006406,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6105046-for-sale-red-sea-hurghada-resorts-florenza-khamsin-eitc/,"5,565,503
    جنيه",البحر الأحمر  /  منتجع فلورنزا خمسين - ايه اي تي سي,2,1,111,27.1994,33.840391,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6108038-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,344,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,76,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6107879-for-sale-red-sea-hy-lkwthr/,"2,030,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,58,27.22871,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6107859-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,212,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,73,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6106867-for-sale-red-sea-hy-lkwthr/,"2,277,000
    جنيه",البحر الأحمر  /  حي الكوثر,2,1,69,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6106868-for-sale-red-sea-hy-lkwthr/,"2,277,000
    جنيه",البحر الأحمر  /  حي الكوثر,2,1,69,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6104534-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,182,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,74,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6105328-for-sale-red-sea-hurghada-resorts-florenza-khamsin-eitc/,"5,411,423
    جنيه",البحر الأحمر  /  منتجع فلورنزا خمسين - ايه اي تي سي,1,1,111,27.1994,33.840391,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6108379-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,219,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,74,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6111193-for-sale-red-sea-hurghada-resorts/,"2,553,000
    جنيه",البحر الأحمر  /  منتجع ستوريا ديل ماري - كاستيلو,1,1,69,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6114484-for-sale-red-sea-el-hadba/,"3,500,000
    جنيه",البحر الأحمر  /  شارع الشيراتون,2,1,125,27.218941,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6115052-for-sale-red-sea-sahl-hasheesh-sahl-hasheesh-resorts-veranda/,"9,377,876
    جنيه",البحر الأحمر  /  منتجع فيراندا - انرشيا,2,1,125,27.042949,33.87335,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6205326-for-sale-red-sea-el-hadba-sheraton-st/,"2,587,200
    جنيه",البحر الأحمر  /  شارع الشيراتون,1,1,56,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6205462-for-sale-red-sea-el-hadba-sheraton-st/,"2,587,200
    جنيه",البحر الأحمر  /  شارع الشيراتون,1,1,56,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6339461-for-sale-red-sea-hurghada-resorts-mjwysh/,"12,612,600
    جنيه",البحر الأحمر  /  منتجع مجاويش,3,1,147,27.140757,33.812925,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6089645-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-marina-eight-m8-sed/,"9,600,000
    جنيه",منتجع مارينا 8 - السعودية المصرية,2,2,154,30.829998,29.006406,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6089603-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,505,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,106,27.218941,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6089678-for-sale-cairo-new-cairo-compounds-rock-vera-compound/,"16,593,476
    جنيه",القاهرة الكبرى  /  كمبوند روك فيرا,4,3,235,29.967712,31.511289,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6087145-for-sale-cairo-new-administrative-capital-r7-oia/,"9,250,000
    جنيه",القاهرة الكبرى  /  كمبوند اويا - ايدج هولدينج,3,3,185,29.948675,31.70355,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6186885-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,"16,400,000
    جنيه",القاهرة الكبرى  /  كمبوند فيلدج ويست - درة,3,3,149,30.043821,31.022397,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6421925-for-sale-cairo-new-cairo-compounds-noll-compound-kleek/,"5,365,200
    جنيه",كمبوند نول - كليك,2,1,89,29.929635,31.483823,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6095099-for-sale-red-sea-hy-lkwthr/,"3,222,945
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,75,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6095239-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,396,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,76,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6095243-for-sale-red-sea-hy-lkwthr/,"2,450,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,50,27.22871,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6095496-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,312,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,72,27.218941,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6095552-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,183,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,89,27.218941,33.834897,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6099303-for-sale-red-sea-hy-lkwthr/,"3,600,000
    جنيه",البحر الأحمر  /  حي الكوثر,2,1,90,27.22871,33.834897,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6107051-for-sale-red-sea-hy-lkwthr/,"3,325,000
    جنيه",البحر الأحمر  /  حي الكوثر,2,1,95,27.22871,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6342297-for-sale-red-sea-el-ahyaa/,"4,489,000
    جنيه",البحر الأحمر  /  الاحياء,1,1,67,27.248246,33.829404,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6425212-for-sale-red-sea-hy-lkwthr/,"3,887,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,65,27.22871,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6425216-for-sale-red-sea-hy-lkwthr/,"3,465,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,60,27.22871,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6104235-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"5,200,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,112,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6082873-for-sale-red-sea-hurghada-resorts/,"3,920,000
    جنيه",البحر الأحمر  /  منتجعات الغردقة,2,1,80,27.22871,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6238411-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"5,783,623
    جنيه",البحر الأحمر  /  لونج بيتش ريزيدنس - ايه اي تي سي,1,1,86,27.082082,33.851377,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6107770-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-dwn-twn-l-lmyn-ljdyd/,"5,783,000
    جنيه",الساحل الشمالي  /  داون تاون - العلمين الجديدة - سيتى ايدج,1,1,115,30.848863,28.918516,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6177863-for-sale-red-sea-hy-lkwthr/,"5,300,000
    جنيه",البحر الأحمر  /  حي الكوثر,3,1,106,27.22871,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6191178-for-sale-cairo-new-administrative-capital-mntq-lmstthmryn-capital-heights/,"5,513,098
    جنيه",القاهرة الكبرى  /  كمبوند كابيتال هايتس 1 - الصفوة,3,3,195,29.977228,31.714536,7,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6203112-for-sale-cairo-el-sheikh-zayed-city-compounds-via-compound-eagles/,"6,220,750
    جنيه",القاهرة الكبرى  /  كمبوند فيا - ايجلز,3,2,131,30.034311,30.994932,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6124627-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-the-butterfly-compound-madinet-masr/,"12,631,065
    جنيه",القاهرة الكبرى  /  كمبوند ذا بترفلاي - مدينة مصر,3,2,137,30.081855,31.676084,الارضي,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6184134-for-sale-cairo-el-sheikh-zayed-city-compounds-el-khamayel/,"5,300,000
    جنيه",القاهرة الكبرى  /  الخمائل,2,1,151,30.034311,31.027891,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6209544-for-sale-cairo-new-cairo-compounds-galleria-moon-valley/,"15,740,000
    جنيه",القاهرة الكبرى  /  جاليريا ريزيدنس - ارابيا,3,3,168,30.024799,31.533262,3,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6304642-for-sale-north-coast-new-alamein-lhy-lltyny-lshrk-ls-wdy-lmsry-llt-myr/,"4,500,000
    جنيه",الساحل الشمالي  /  الحي اللاتيني - الشركة السعودية المصرية للتعمير,3,3,187,30.858295,28.902036,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6208627-for-sale-red-sea-hy-lkwthr/,"3,130,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,63,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6203613-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,"20,769,000
    جنيه",القاهرة الكبرى  /  كمبوند بلوم فيلدز - تطوير مصر,7,8,333,30.072348,31.643125,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6326919-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-sun-capital/,"7,800,000
    جنيه",القاهرة الكبرى  /  كمبوند صن كابيتال - ارابيا,2,1,104,29.939155,31.088315,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6210255-for-sale-red-sea-hy-lkwthr/,"2,296,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,41,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6433905-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,"10,020,000
    جنيه",البحر الأحمر  /  منتجع وان سيفن - كرونبرج,3,1,150,27.111423,33.818418,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6161841-for-sale-red-sea-hy-lkwthr/,"2,880,000
    جنيه",البحر الأحمر  /  حي الكوثر,2,1,90,27.22871,33.834897,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6351144-for-sale-red-sea-el-ahyaa/,"3,070,000
    جنيه",البحر الأحمر  /  الاحياء,1,1,58,27.248246,33.829404,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6080458-for-sale-red-sea-hy-lkwthr/,"2,600,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,53,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6083477-for-sale-red-sea-hurghada-resorts/,"3,695,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,103,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6331303-for-sale-red-sea-el-ahyaa/,"7,288,757
    جنيه",البحر الأحمر  /  الاحياء,1,1,115,27.248246,33.829404,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6459085-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,341,100
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,74,27.209171,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6440602-for-sale-red-sea-hy-lkwthr/,"3,960,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,66,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6105024-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,"12,000,000
    جنيه",القاهرة الكبرى  /  ستون ريزيدنس - بي آر إي,4,4,220,29.986745,31.379453,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6183571-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-dwn-twn-l-lmyn-ljdyd/,"7,430,000
    جنيه",الساحل الشمالي  /  داون تاون - العلمين الجديدة - سيتى ايدج,3,2,196,30.848863,28.918516,4,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6285884-for-sale-cairo-el-sheikh-zayed-city-compounds-via-compound-eagles/,"6,350,750
    جنيه",القاهرة الكبرى  /  كمبوند فيا - ايجلز,3,2,131,30.034311,30.994932,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6180737-for-sale-red-sea-hurghada-resorts-mubark-6/,"2,832,000
    جنيه",البحر الأحمر  /  مبارك 6,1,1,64,27.160308,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6154598-for-sale-cairo-6th-of-october-compounds-west-leaves-compound-el-attal-holding/,"8,885,000
    جنيه",القاهرة الكبرى  /  كمبوند ويست ليفز - العتال,3,3,175,30.034311,31.027891,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6079668-for-sale-cairo-new-administrative-capital-r7-oia/,"7,700,000
    جنيه",القاهرة الكبرى  /  كمبوند اويا - ايدج هولدينج,3,2,154,29.948675,31.70355,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6105524-for-sale-cairo-el-sheikh-zayed-city-compounds-jirian-compound-mountain-view/,"20,000,000
    جنيه",القاهرة الكبرى  /  كمبوند جريان - ماونتن فيو,3,2,160,30.06284,30.967466,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6183308-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,"9,720,805
    جنيه",القاهرة الكبرى  /  كمبوند فيلدج ويست - درة,3,3,149,30.043821,31.022397,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6172793-for-sale-cairo-6th-of-october-compounds-promenade-residence/,"10,500,000
    جنيه",بروميناد ريزيدنس - وادي دجلة,4,3,255,30.034311,31.038877,الارضي,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6286256-for-sale-north-coast-new-alamein-lhy-lltyny-lshrk-ls-wdy-lmsry-llt-myr/,"6,100,000
    جنيه",الساحل الشمالي  /  الحي اللاتيني - الشركة السعودية المصرية للتعمير,3,3,187,30.858295,28.902036,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6231793-for-sale-red-sea-kwrnysh-lgrdq/,"3,503,500
    جنيه",البحر الأحمر  /  كورنيش الغردقة,2,1,91,27.1994,33.840391,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6177665-for-sale-red-sea-hy-lkwthr/,"2,400,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,50,27.22871,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6104508-for-sale-red-sea-hy-lkwthr/,"2,277,000
    جنيه",البحر الأحمر  /  حي الكوثر,2,1,69,27.22871,33.834897,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6123615-for-sale-red-sea-hurghada-resorts-mubark-6/,"2,680,000
    جنيه",البحر الأحمر  /  مبارك 6,1,1,64,27.160308,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6228863-for-sale-red-sea-hy-lkwthr/,"3,430,770
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,70,27.22871,33.834897,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6104076-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"2,464,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,56,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6106691-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"2,464,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,56,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6118679-for-sale-red-sea-hurghada-resorts-mubark-6/,"2,680,000
    جنيه",البحر الأحمر  /  مبارك 6,1,1,64,27.150533,33.823911,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6082476-for-sale-red-sea-hurghada-resorts/,"3,222,900
    جنيه",البحر الأحمر  /  منتجعات الغردقة,1,1,75,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6083094-for-sale-red-sea-hy-lkwthr/,"3,430,770
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,70,27.22871,33.834897,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6223857-for-sale-red-sea-hy-lkwthr/,"2,500,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,50,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6074973-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,"9,350,000
    جنيه",القاهرة الكبرى  /  كمبوند بلوم فيلدز - تطوير مصر,3,2,160,30.072348,31.643125,6,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6155237-for-sale-cairo-new-cairo-6th-settlement-compounds-hyde-park-central-compound/,"13,090,000
    جنيه",كمبوند هايد بارك سنترال,3,3,150,29.967712,31.544248,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6119230-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-dwn-twn-l-lmyn-ljdyd/,"6,700,000
    جنيه",الساحل الشمالي  /  داون تاون - العلمين الجديدة - سيتى ايدج,1,1,116,30.848863,28.918516,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6234049-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,"17,000,000
    جنيه",القاهرة الكبرى  /  كمبوند فيلدج ويست - درة,3,3,243,30.043821,31.022397,5,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6478892-for-sale-cairo-new-cairo-el-kornfol-el-kornfol-9/,"9,200,000
    جنيه",القرنفل 9,3,3,240,30.06284,31.511289,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6338689-for-sale-cairo-el-sheikh-zayed-city-compounds-jirian-compound-palm-hills/,"17,989,000
    جنيه",القاهرة الكبرى  /  كمبوند جريان - بالم هيلز,3,3,143,30.06284,30.830137,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6187464-for-sale-cairo-new-cairo-compounds-stone-park/,"13,260,000
    جنيه",كمبوند ستون بارك - رؤية,3,2,174,29.986745,31.379453,2,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6276761-for-sale-cairo-new-cairo-el-banafsg-el-banafsag-omarat-al-gabri-st/,"6,500,000
    جنيه",القاهرة الكبرى  /  شارع الجابري,3,2,200,30.034311,31.461851,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6432645-for-sale-red-sea-hy-lkwthr/,"3,250,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,75,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6052994-for-sale-cairo-new-cairo-compounds-tag-city/,"18,650,000
    جنيه",القاهرة الكبرى  /  كمبوند تاج سيتى - مدينة مصر,4,5,226,30.072348,31.412412,3,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6296261-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-kmbwnd-mzryn/,"9,800,000
    جنيه",الساحل الشمالي  /  منتجع مزارين - سيتي ايدج,3,3,231,30.839431,28.956968,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6212369-for-sale-cairo-6th-of-october-compounds-october-plaza/,"7,500,000
    جنيه",القاهرة الكبرى  /  كمبوند أكتوبر بلازا - سوديك,2,3,158,29.99626,30.918027,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6223742-for-sale-red-sea-el-hadba-sheraton-st/,"3,341,100
    جنيه",البحر الأحمر  /  شارع الشيراتون,1,1,74,27.218941,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6088749-for-sale-cairo-el-shorouk-compounds-al-burouj-compound-imkan/,"5,500,000
    جنيه",القاهرة الكبرى  /  كمبوند البروج - إمكان,1,1,70,30.195866,31.659604,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6304728-for-sale-north-coast-new-alamein-lhy-lltyny-lshrk-ls-wdy-lmsry-llt-myr/,"5,400,000
    جنيه",الساحل الشمالي  /  الحي اللاتيني - الشركة السعودية المصرية للتعمير,4,4,204,30.858295,28.902036,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6118761-for-sale-red-sea-sahl-hasheesh-sahl-hasheesh-resorts-veranda/,"7,314,400
    جنيه",البحر الأحمر  /  منتجع فيراندا - انرشيا,1,1,89,27.042949,33.87335,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6223723-for-sale-red-sea-el-hadba-sheraton-st/,"3,341,100
    جنيه",البحر الأحمر  /  شارع الشيراتون,1,1,74,27.218941,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6459435-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"3,418,800
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,1,1,74,27.209171,33.834897,1,سوبر لوكس
