URL,Price,State,Rooms,Baths,Area,Lat,Lon,Floor,Finishing
https://aqarmap.com.eg/ar/listing/6559292-for-sale-cairo-faisal-el-taweaan-al-omaraa-st/,"1,250,000 جنيه",القاهرة الكبرى / شارع الامراء,3,3,155,30.005774,31.159727,6,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6537895-for-sale-cairo-6th-of-october-el-ahyaa-neighborhood-4th-neighbourhood-1/,"2,900,000 جنيه",,3,1,135,29.958194,30.929014,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6586578-for-sale-cairo-al-oubour-lhy-ltrfyhy/,"3,100,000 جنيه",القاهرة الكبرى / الحي الترفيهي,3,2,140,30.243332,31.445371,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6583179-for-sale-cairo-new-cairo-el-lotus-lotus-south/,"4,200,000 جنيه",القاهرة الكبرى / اللوتس الجنوبيه,3,1,133,30.024799,31.516782,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6023798-for-sale-cairo-new-cairo-compounds-kmbwnd-lnyb-l-m/,"5,950,000 جنيه",,3,3,250,29.977228,31.511289,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6165872-for-sale-cairo-el-sheikh-zayed-city-el-hay-elsabeaa/,"5,500,000 جنيه",القاهرة الكبرى / شارع البستان,3,2,200,30.043821,30.978452,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6235412-for-sale-cairo-new-cairo-compounds-trio-gardens/,"12,500,000 جنيه",القاهرة الكبرى / كمبوند تريو جاردنز - ام سكويرد,3,3,205,30.06284,31.59918,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6448527-for-sale-cairo-al-oubour-lhy-ltrfyhy/,"3,000,000 جنيه",القاهرة الكبرى / الحي الترفيهي,3,2,142,30.243332,31.445371,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6542375-for-sale-cairo-new-cairo-madinaty-fourteenth-zone-buildings-talaat-mustafa-road/,"7,600,000 جنيه",القاهرة الكبرى / طريق طلعت مصطفي,3,2,107,30.091361,31.681577,3,لوكس
https://aqarmap.com.eg/ar/listing/6547346-for-sale-cairo-6th-of-october-hadaeq-october-tryq-hmd-zwyl/,"4,256,000 جنيه",القاهرة الكبرى / طريق احمد زويل,3,3,133,29.939155,31.06085,2,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6588228-for-sale-cairo-new-cairo-el-andalous-al-andalus-2-small-investor/,"4,300,000 جنيه",القاهرة الكبرى / المستثمر الصغير,N/A,N/A,185,29.99626,31.522275,N/A,N/A
https://aqarmap.com.eg/ar/listing/6602315-for-sale-cairo-new-cairo-dar-misr-dar-misr-el-andalous/,"3,800,000 جنيه",القاهرة الكبرى / دار مصر الأندلس,3,2,130,29.977228,31.516782,الارضي,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6577080-for-sale-cairo-new-cairo-el-yassamin-el-yasmeen-3-mohamed-rahim-st/,"7,000,000 جنيه",القاهرة الكبرى / شارع محمد رحيم,3,2,200,30.053331,31.456357,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6575880-for-sale-cairo-6th-of-october-hadaeq-october-golden-square/,"3,120,000 جنيه",القاهرة الكبرى / المربع الذهبي,3,2,120,29.920113,31.071836,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629488-for-sale-cairo-new-cairo-hy-skn-ljm-lmryky/,"5,500,000 جنيه",القاهرة الكبرى / حي اسكان الجامعة الامريكية,3,2,200,30.005774,31.500303,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6611080-for-sale-cairo-el-maadi-compounds-kmbwnd-wn-qtmyh-m-mr-lmrshdy/,"3,250,000 جنيه",القاهرة الكبرى / كمبوند وان قطاميه - مرشدي جروب,2,2,143,29.986745,31.351987,7,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6617496-for-sale-cairo-new-cairo-bait-el-watan-second-neighborhood/,"2,700,000 جنيه",,2,1,125,30.072348,31.544248,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6627621-for-sale-cairo-el-sheikh-zayed-city-compounds-zyd-wr-llttwyr-park-towers-zed-el-sheikh-zayed-compound/,"5,806,915 جنيه",القاهرة الكبرى / بارك تاورز - كمبوند زيد الشيخ زايد,1,1,66,30.053331,31.000425,7,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6547622-for-sale-cairo-new-cairo-bait-el-watan-fifth-neighborhood/,"3,876,000 جنيه",القاهرة الكبرى / الحي الخامس,3,3,162,30.06284,31.566221,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629478-for-sale-cairo-new-cairo-el-andalous-al-andalus-1/,"4,200,000 جنيه",القاهرة الكبرى / الأندلس 1,3,3,170,29.99626,31.511289,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6625249-for-sale-cairo-el-sheikh-zayed-city-compounds-zyd-wr-llttwyr-z-tower/,"9,068,000 جنيه",القاهرة الكبرى / زد تاور - كمبوند زيد الشيخ زايد,2,2,129,30.053331,31.000425,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6448508-for-sale-cairo-al-oubour-lhy-ltrfyhy/,"3,000,000 جنيه",القاهرة الكبرى / الحي الترفيهي,3,2,142,30.243332,31.445371,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629467-for-sale-cairo-new-cairo-dar-misr-dar-misr-el-andalous/,"3,500,000 جنيه",القاهرة الكبرى / دار مصر الأندلس,3,2,130,29.977228,31.516782,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6621961-for-sale-cairo-new-cairo-bait-el-watan-south-suez-road-el-hay-el-takmely/,"3,500,000 جنيه",القاهرة الكبرى / جنوب طريق السويس - الحي التكميلي,2,1,140,30.081855,31.533262,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6625479-for-sale-cairo-el-sheikh-zayed-city-compounds-dh-drys/,"7,650,000 جنيه",القاهرة الكبرى / كمبوند ذا أدريس - درة,3,3,134,30.043821,30.978452,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6625479-for-sale-cairo-el-sheikh-zayed-city-compounds-dh-drys/,"7,650,000 جنيه",القاهرة الكبرى / كمبوند ذا أدريس - درة,3,3,134,30.043821,30.978452,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6039323-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-o-west-tulwa-o-west/,"10,250,000 جنيه",القاهرة الكبرى / تلوي - كمبوند أو ويست,3,3,192,29.967712,30.994932,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6610103-for-sale-cairo-new-cairo-madinaty-third-zone-buildings-madinaty-b-3/,"13,000,000 جنيه",القاهرة الكبرى / مدينتي - بي 3,3,3,211,30.091361,31.637632,5,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6626889-for-sale-cairo-al-oubour-compounds-lake-house-compound-brevan/,"3,435,829 جنيه",القاهرة الكبرى / كمبوند ليك هاوس - بريفان,3,3,173,30.2718,31.500303,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629475-for-sale-cairo-new-cairo-compounds-lakeview-residence/,"12,500,000 جنيه",القاهرة الكبرى / ليك فيو ريزيدنس - الحاذق,2,2,136,30.024799,31.533262,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629474-for-sale-cairo-new-cairo-bait-el-watan-first-neighborhood/,"4,500,000 جنيه",القاهرة الكبرى / الحي الأول,2,2,230,30.081855,31.555234,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6597281-for-sale-cairo-new-cairo-madinaty-eighth-zone-buildings-madinaty-b-8/,"14,000,000 جنيه",القاهرة الكبرى / مدينتي - بي 8,3,3,240,30.11037,31.637632,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6622947-for-sale-ain-elsokhna-resorts-the-groove/,"16,000,000 جنيه",,4,5,530,29.500269,32.423154,22,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6161926-for-sale-alexandria-smouha-albert-al-awal-st/,"8,500,000 جنيه",,3,3,270,31.215999,29.934751,12,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6600154-for-sale-cairo-new-cairo-madinaty-eighth-zone-buildings-madinaty-b-8/,"6,000,000 جنيه",القاهرة الكبرى / مدينتي - بي 8,3,3,158,30.11037,31.637632,5,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6624264-for-sale-cairo-al-oubour-el-hay-el-awal-abd-el-rahman-el-rafie-st/,"2,100,000 جنيه",,1,1,35,30.243332,31.467344,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629466-for-sale-cairo-new-cairo-compounds-lakeview-residence/,"6,500,000 جنيه",,3,2,170,30.024799,31.533262,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6088543-for-sale-cairo-new-administrative-capital-hdyq-l-sm-mdyn-nwr-mjmw-tl-t-mstfy/,"4,500,000 جنيه",القاهرة الكبرى / مدينة نور - مجموعة طلعت مصطفي,3,2,123,30.11037,31.884824,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6309598-for-sale-alexandria-mht-lrml-el-sultan-hussein/,"9,000,000 جنيه",الاسكندرية / شارع السلطان حسين,3,3,236,31.197206,29.896299,8,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6350669-for-sale-cairo-new-cairo-madinaty-bryfdw/,"7,670,000 جنيه",القاهرة الكبرى / كمبوند بريفادو - مجموعة طلعت مصطفي,2,2,100,30.091361,31.615659,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629405-for-sale-cairo-new-cairo-compounds-cairo-festival-city-festival-living-cairo-festival-city/,"17,500,000 جنيه",القاهرة الكبرى / فيستيفال ليفينج - كمبوند كايرو فيستيفال سيتي,2,2,140,30.034311,31.401426,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6351369-for-sale-alexandria-sn-styfnw-san-stefano-grand-plaza/,"17,500,000 جنيه",الاسكندرية / سان ستيفانو جراند بلازا,2,2,136,31.244182,29.962217,15,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629352-for-sale-cairo-new-cairo-compounds-lakeview-residence/,"30,000,000 جنيه",القاهرة الكبرى / ليك فيو ريزيدنس - الحاذق,3,3,230,30.024799,31.533262,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6518820-for-sale-alexandria-waboor-el-mayah-galal-el-din-el-desouky-st/,"11,300,000 جنيه",,4,3,336,31.206603,29.918271,8,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6521589-for-sale-alexandria-mostafa-kamel-area/,"4,000,000 جنيه",الاسكندرية / منطقة مصطفي كامل,3,1,120,31.225394,29.940244,6,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6597281-for-sale-cairo-new-cairo-madinaty-eighth-zone-buildings-madinaty-b-8/,"14,000,000 جنيه",القاهرة الكبرى / مدينتي - بي 8,3,3,240,30.11037,31.637632,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6350669-for-sale-cairo-new-cairo-madinaty-bryfdw/,"7,670,000 جنيه",القاهرة الكبرى / كمبوند بريفادو - مجموعة طلعت مصطفي,2,2,100,30.091361,31.615659,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6602839-for-sale-cairo-el-maadi-zahraa-el-maadi-eighth-neighborhood/,"4,450,000 جنيه",القاهرة الكبرى / الشطر الثامن,3,2,134,29.977228,31.324521,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629459-for-sale-cairo-new-cairo-compounds-gardenia-hights-abo-el-hawl-abo-el-hawl-3/,"4,200,000 جنيه",القاهرة الكبرى / ابو الهول 3,3,2,220,29.986745,31.467344,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6625468-for-sale-cairo-6th-of-october-hadaeq-october-mukhabarat-land/,"3,100,000 جنيه",,3,2,180,29.901067,31.071836,N/A,N/A
https://aqarmap.com.eg/ar/listing/6626434-for-sale-cairo-nasr-city-6th-zone-abd-el-aziz-talaat-st/,"4,800,000 جنيه",,3,2,185,30.072348,31.351987,10,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629412-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,925,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,3,157,29.920113,31.071836,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6626545-for-sale-cairo-new-cairo-el-lotus-lotus-north-lmntq-lthny-llwts-lshmly/,"3,000,000 جنيه",,N/A,N/A,330,30.043821,31.522275,N/A,N/A
https://aqarmap.com.eg/ar/listing/6626921-for-sale-cairo-mokattam-el-hadabah-el-wosta-el-mantaqa-el-olaa-baron-school-street/,"3,100,000 جنيه",القاهرة الكبرى / شارع مدرسة البارون,3,2,185,30.005774,31.280576,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6626880-for-sale-cairo-al-oubour-mosalsal-3/,"3,850,000 جنيه",القاهرة الكبرى / مسلسل 3,4,3,350,30.2718,31.516782,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6088543-for-sale-cairo-new-administrative-capital-hdyq-l-sm-mdyn-nwr-mjmw-tl-t-mstfy/,"4,500,000 جنيه",القاهرة الكبرى / مدينة نور - مجموعة طلعت مصطفي,3,2,123,30.11037,31.884824,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6583078-for-sale-cairo-new-cairo-madinaty-bryfdw/,"14,000,000 جنيه",القاهرة الكبرى / كمبوند بريفادو - مجموعة طلعت مصطفي,3,3,178,30.091361,31.615659,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629410-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,325,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,2,133,29.920113,31.071836,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6421233-for-sale-cairo-new-cairo-madinaty-first-zone-buildings-madinaty-road/,"3,300,000 جنيه",,3,2,135,30.100866,31.632139,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6605106-for-sale-cairo-new-cairo-madinaty-twelfth-zone-buildings-madinaty-b-12/,"5,088,000 جنيه",القاهرة الكبرى / مدينتي - بي 12,2,1,77,30.081855,31.670591,الارضي,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629382-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"4,525,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,3,181,29.920113,31.071836,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6607678-for-sale-cairo-new-cairo-madinaty-seventh-zone-buildings-mdynty-by-7/,"4,500,000 جنيه",القاهرة الكبرى / مدينتي - بي 7,2,2,96,30.091361,31.643125,3,لوكس
https://aqarmap.com.eg/ar/listing/6227610-for-sale-cairo-new-cairo-madinaty-bryfdw/,"2,665,000 جنيه",,1,1,63,30.091361,31.615659,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629363-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,053,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,2,119,29.920113,31.071836,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6353165-for-sale-cairo-new-cairo-madinaty-fourteenth-zone-buildings-fourteenth-zone-buildings/,"5,200,000 جنيه",القاهرة الكبرى / منطقة العمارات 14,3,2,115,30.091361,31.676084,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629363-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,053,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,2,119,29.920113,31.071836,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629340-for-sale-cairo-el-maadi-compounds-kmbwnd-wn-qtmyh-m-mr-lmrshdy/,"4,750,000 جنيه",القاهرة الكبرى / كمبوند وان قطاميه - مرشدي جروب,3,3,155,29.986745,31.351987,8,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6625739-for-sale-cairo-ain-shams-alf-maskn-abd-el-mohsen-el-wasimi-st/,"2,900,000 جنيه",,3,2,165,30.124624,31.335508,N/A,N/A
https://aqarmap.com.eg/ar/listing/6477186-for-sale-cairo-nasr-city-hay-el-waha-shr-lkhmsyn/,"1,600,000 جنيه",القاهرة الكبرى / شارع الخمسين,2,1,115,30.034311,31.362974,6,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6623791-for-sale-cairo-el-maadi-el-maadi-el-gededa-street-500/,"2,200,000 جنيه",,3,1,158,29.99626,31.280576,9,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629314-for-sale-cairo-el-mohandesen-shr-jm-ldwl-l-rby/,"7,500,000 جنيه",القاهرة الكبرى / شارع جامعة الدول العربية,3,2,220,30.053331,31.192686,7,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6625859-for-sale-qalyubia-shubra-el-khaima-el-shareaa-el-gadid-st/,"750,000 جنيه",القليوبية / الشارع الجديد,4,1,112,30.138877,31.280576,N/A,N/A
https://aqarmap.com.eg/ar/listing/6626363-for-sale-cairo-hadayek-el-koba-dair-el-malak/,"1,200,000 جنيه",القاهرة الكبرى / دير الملاك,2,1,75,30.081855,31.26959,5,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6604680-for-sale-cairo-6th-of-october-hadaeq-october-mukhabarat-land/,"3,600,000 جنيه",القاهرة الكبرى / أرض المخابرات,3,2,150,29.901067,31.071836,2,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6629033-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,611,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,3,157,29.920113,31.071836,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6621238-for-sale-cairo-new-cairo-first-settlement-neighbourhood-5-el-shaheed-islam-raafat-st/,"8,000,000 جنيه",,3,3,370,30.072348,31.450864,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6584592-for-sale-alexandria-lauran-shr-bw-qyr-tryq-lhry/,"4,650,000 جنيه",الاسكندرية / شارع ابو قير - طريق الحرية,3,3,250,31.244182,29.96771,N/A,N/A
https://aqarmap.com.eg/ar/listing/6626798-for-sale-sharqia-zagazig/,"3,700,000 جنيه",الشرقية / شارع الجامعة,3,2,193,30.043821,31.231138,10,لوكس
https://aqarmap.com.eg/ar/listing/6580426-for-sale-cairo-new-cairo-hy-skn-ljm-lmryky/,"7,350,000 جنيه",القاهرة الكبرى / حي اسكان الجامعة الامريكية,4,3,237,30.005774,31.500303,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6543447-for-sale-alexandria-glim-shr-bd-lslm-rf/,"10,000,000 جنيه",,4,4,500,31.244182,29.956724,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6574681-for-sale-alexandria-smouha-14th-of-may-st/,"6,800,000 جنيه",الاسكندرية / شارع 14 مايو,3,2,181,31.206603,29.96771,7,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629353-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,500,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,2,120,29.920113,31.071836,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629316-for-sale-cairo-el-maadi-compounds-kmbwnd-wn-qtmyh-m-mr-lmrshdy/,"4,150,000 جنيه",القاهرة الكبرى / كمبوند وان قطاميه - مرشدي جروب,2,2,135,29.986745,31.351987,4,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6626388-for-sale-cairo-hadayek-el-koba-dair-el-malak/,"1,200,000 جنيه",القاهرة الكبرى / دير الملاك,2,1,75,30.081855,31.280576,5,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629344-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,500,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,3,140,29.920113,31.071836,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6574681-for-sale-alexandria-smouha-14th-of-may-st/,"6,800,000 جنيه",الاسكندرية / شارع 14 مايو,3,2,181,31.206603,29.96771,7,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6517524-for-sale-alexandria-roshdy-roushdy-st/,"15,500,000 جنيه",,4,3,250,31.234789,29.945737,10,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6308644-for-sale-dakahlia-mansoura-tqsym-khtb/,"950,000 جنيه",,2,1,125,31.046728,31.362974,N/A,N/A
https://aqarmap.com.eg/ar/listing/6451289-for-sale-alexandria-sidi-gaber-dinshwau-st/,"5,100,000 جنيه",الاسكندرية / شارع دنشواي,3,2,160,31.225394,29.940244,13,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6283883-for-sale-sharqia-minya-el-qamh-minya-el-qamh-city/,"1,700,000 جنيه",,N/A,N/A,130,30.527645,31.324521,N/A,N/A
https://aqarmap.com.eg/ar/listing/6328582-for-sale-cairo-new-cairo-bait-el-watan-sixth-neighborhood/,"6,225,000 جنيه",القاهرة الكبرى / الحي السادس,4,3,251,30.034311,31.560728,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6544120-for-sale-cairo-el-maadi-zahraa-el-maadi-zahraa-el-maadi-st/,"4,442,000 جنيه",القاهرة الكبرى / شارع زهراء المعادي,3,2,183,29.967712,31.280576,7,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6503559-for-sale-cairo-new-cairo-compounds-mountain-view-hyde-park/,"7,350,000 جنيه",القاهرة الكبرى / كمبوند ماونتن فيو هايد بارك,3,3,180,29.986745,31.549741,3,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6620038-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-badya-compound-palm-hills/,"5,800,000 جنيه",القاهرة الكبرى / كمبوند بادية - بالم هيلز,3,3,176,29.853437,30.896055,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6626552-for-sale-cairo-ain-shams-al-wehda-al-arabeya-st/,"970,000 جنيه",,2,1,105,30.129375,31.346494,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629190-projects-telal-east/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6540185-for-sale-alexandria-smouha-Muruj/,"6,000,000 جنيه",الاسكندرية / مروج,3,3,161,31.206603,29.96771,13,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6362888-for-sale-cairo-new-cairo-bait-el-watan-fourth-neighborhood/,"6,000,000 جنيه",القاهرة الكبرى / الحي الرابع,4,3,215,30.053331,31.555234,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6544048-for-sale-cairo-new-cairo-el-kattameya-compounds-in-kattameya-kmbwnd-mkny-lmnswr-llttwyr/,"3,100,000 جنيه",القاهرة الكبرى / كمبوند مكاني - المنصور,3,2,145,29.977228,31.351987,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6335246-for-sale-cairo-new-cairo-compounds-cavali-compound-al-basiony/,"2,488,894 جنيه",القاهرة الكبرى / كمبوند كفالي - البسيوني,1,1,53,30.043821,31.577207,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6629189-projects-telal-east/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629182-projects-monark-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629180-projects-monark-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629183-projects-monark-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629181-projects-monark-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629221-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6288125-for-sale-alexandria-miami-khld-bn-lwlyd/,"2,650,000 جنيه",الاسكندرية / شارع خالد بن الوليد,3,1,150,31.272356,29.984189,4,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6629196-projects-stay%E2%80%99n/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629222-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629194-projects-stay%E2%80%99n/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629220-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629191-projects-stay%E2%80%99n/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629216-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629192-projects-stay%E2%80%99n/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629217-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629215-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629219-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629218-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629211-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629213-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629214-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629212-projects-yellow-residence/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629179-projects-tierra/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629178-projects-tierra/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6629176-projects-tierra/,"30,869,476
جنيه",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
